XJ7ldkuhkQx	-0.5356367819480081	In the past 30 days How much have hot flashes affected your satisfaction with your sex life?. 
E4t_5fkSQ	-0.5383012970695513	Sex of Family member. Sex of a family member, including sibling, parent, child, or other family member. To specify the family member relation, use Relationship to patient [LOINC: 54136-7].
71qxF89inig	-0.5396137652064216	Sex. 
jR_eSd2YxSS	-0.5469167457404861	Sex participant or subject genotype other text. The free-text field related to 'Sex participant or subject genotype type' specifying other text. The difference between male and female, based upon the interactions between genes and between the genotype and the environment. Genotype is identified based on the individual's reproductive organs and functions assigned by chromosomal complement.
BFTXK85Q2tK	-0.547374766257027	Sex of Participant. Used by the registry to generate the GUID
_Mw7TFu9fBP	-0.5502038756454217	Phenotypic sex child type. Sex of the participant/subject's child based on physical examination
SdrSNxxC9_	-0.5566769717907785	Birth sex assigned type other text. The free-text field related to 'Birth sex assigned type', specifying other text.
rGEh0ckdmr	-0.5573067412503989	Sex at Birth. The physical sexual characteristics of the neonate at birth. A textual description of a person's sex at birth.
Xyc_k_n1Xg	-0.5601614892910252	In the past 30 days How much has fatigue or lack of energy affected your satisfaction with your sex life?. 
a4ev6FPSc	-0.5603227603414744	How many times in the last year did you threaten or hurt someone to get them to have sex with you [Denver Youth Survey]. 
QyVeu9s2ie	-0.5615387780672749	Over the past 4 weeks when you attempted sexual intercourse, how often was it satisfactory for you [PhenX]. 
mkX5FkdnJQl	-0.5620335164305186	In the past 30 days How much pleasure has your sex life given you?. 
mRmB5o2j6oT	-0.5640175481775666	Parkinson's Disease Non Motor Symptoms (PD NMS) - difficulty sex try indicator. Indicator of participant/subject experiencing difficulty when having sex, as part of the Parkinson's Disease Non Motor Symptoms (PD NMS) Questionnaire.
Xyzluyu2k7e	-0.5641907336739123	In the past 30 days How much has breast tenderness/enlargement affected your satisfaction with your sex life?. 
XkudlGEcjHR	-0.5645529175380513	Tanner stage genitalia scale. The scale defining physical measurements of development based on external primary and secondary sex characteristics, such as the size of the breasts, genitalia, and development of pubic hair to characterize stages of physical development in children, adolescents and adults.
sSJsWhaiN	-0.564633316519978	Are any of these a closer description of how you think of yourself?. 
7yxxYyUcRcQ	-0.5648047570529819	Family History Research Diagnostic Criteria (FH-RDC) - Gender type code. Code denoting the sex of the selected relative of the participant/subject, as part of the Family History - Research Diagnostic Criteria (FH-RDC)
m1mxtyU5R9Q	-0.5659399327897776	Family History Research Diagnostic Criteria (FH-RDC) - Shared child gender type. The sex of a child the participant/subject shares with his or her mate, as part of the Family History - Research Diagnostic Criteria (FH-RDC)
QyExJuconsx	-0.5663371148941988	How often did you have difficulty with lack of interest in sex [PhenX]. 
7yb7oYXLXL	-0.5723910509181998	I am satisfied with my sex life in the past 7 days [FACIT]. 
4Au0gE1VpU	-0.577741222548187	Biological sex. 
Q1T_ku21Xl	-0.5784753602240551	In the past 30 days How much has recent weight loss affected your satisfaction with your sex life?. 
m1Q0QP9CqX	-0.5803828870215278	Child Behavior Checklist (CBCL) - Plays with own sex parts in public scale. Scale for whether the child plays with their own sex parts in public, as part of the Child Behavior Checklist (CBCL)
Zyxmbm4_C	-0.5821049759106408	How many times in the last year have you paid someone to have sex with you [Denver Youth Survey]. 
7kSgk_cohix	-0.5821444527816378	Over the past 4 weeks how often were you able to get an erection during sexual activity [PhenX]. 
hNx1XUcZR5	-0.5826193028848116	Gender - Specify. Other - My gender identification is not a listed option for characteristics of people that are socially constructed, including norms, behaviors, and roles based on sex. As a social construct, gender varies from society to society and can change over time. (Adapted from WHO.)
7ur8LWKKU	-0.5827419846940345	Gender identity type. Gender identity self-identified by the subject/participant. Gender type may or may not match sex assigned at birth.
lcxHxrPww	-0.5890935540491804	Sex of animal participant/subject as reported by medical intervention or genotype type other text. The free-text field related to 'Sex of animal participant/subject as reported by medical intervention or genotype type' specifying other text
u1Cw5U4VUQ	-0.5891568527212045	What was your sex assigned at birth?. 
mk_5tyO3y7l	-0.5896239307780227	During the past 7 days: I am satisfied with my sex life.. 
Q1gzudYa6L	-0.5899653151503498	DHEA-S test result unit of measure. The unit used to measure the results of the DHEA-S test.
ycXI6Qb_jf	-0.5906721313194045	Biological sex-other, specify. 
7Jdgotqs2sx	-0.5913579348916475	How many times in the last year have you been paid for having sexual relations with someone [Denver Youth Survey]. 
vqxNsvfcdhs	-0.5926073234834106	Family history gender type. Reported gender of the relative. Gender is the socially constructed identity of sex
c15vK97pK5X	-0.594928517645068	Gender type. Self-reported gender of the participant/subject.
7kFdxfE9iBA	-0.5966641343700714	Tanner stage pubic hair scale. The scale defining physical measurements of development based on external primary and secondary sex characteristics, such as the size of the breasts, genitalia, and development of pubic hair to characterize stages of physical development in children, adolescents and adults.
_p9dHzoLsx	-0.5982136195997471	Laboratory procedure gonadal function sex hormone binding globulin serum value. The value related to concentration of sex hormone binding globulin in the serum
w1cJPANW	-0.5984329876144017	Sex of animal participant/subject as reported by medical intervention or genotype type. Type of sex of animal participant/subject as reported by medical intervention or by genotype
7ybx_ku2kXg	-0.5985505503826051	In the past 30 days How much have scars from surgery affected your satisfaction with your sex life?. 
71ExiROCjHf	-0.6079692823148666	"Sex [AHRQ]. The patient's documented sex (gender) on arrival at the hospital. This term was created for the ""Patient gender"" data element on the Agency for Healthcare Research and Quality (AHRQ) Healthcare Event Reporting Form (HERF), version 1.2. [https://ushik.ahrq.gov/ViewItemDetails?&system=mdr&itemKey=169064000&enableAsynchronousLoading=true]"
7JB9FydhkQx	-0.6082204704355981	In the past 30 days How satisfied have you been with your sexual relationship with a partner?. 
XJGPPOFaaU	-0.6136168333119691	Salivary cortisol test date and time. The date and time of the subject's Salivary Cortisol Test.
mJiuyO3yme	-0.6278156401318244	In the past 30 days How much has pain affected your satisfaction with your sex life?. 
m18_28qonsg	-0.6288900052239512	Sex of relative family member [PhenX]. 
mkpuOyO31Xx	-0.6294830445950492	In the past 30 days How much has vaginal dryness affected your satisfaction with your sex life?. 
Rx2D0Tt5Uwd	-0.6295679512164583	Sex genotype type. The difference between male and female, based upon the interactions between genes and between the genotype and the environment. Genotype is identified based on the individual's reproductive organs and functions assigned by chromosomal complement.
m17cWrcAq7	-0.6383382070950643	Parent gender type. Self-reported gender of the participant's/subject's parent. Gender is the socially constructed identity of sex. Gender is equated with phenotypic sex. Gender may differ from the sex of a parent determined genetically.
P7b7UXAW6I	-0.6389860575732182	How many times in the last year have you been paid, or received other favors for having sex with someone [Denver Youth Survey]. 
Qyw98XerAz	-0.6433482820612699	Subject ID. Subject identification ID
mkvbKsfiE	-0.6482970885948303	Animal species sex type. Type of animal species sex as determined by observation
tOC_r10bJ	-0.6536776857781968	Thyroid-Stimulating hormone test result value. Value describing the results from the Thyroid-Stimulating Hormone (TSH) test.
hbgYw7HPpXW	-0.6550066840107825	Health Conditions - Disease Disorders. A state of being, such as a state of health.C25457  | Any abnormal condition of the body or mind that causes discomfort, dysfunction, or distress to the person affected or those in contact with the person. The term is often used broadly to include injuries, disabilities, syndromes, symptoms, deviant behaviors, and atypical variations of structure and function.C2991
WMrjFrCt_Cp	-0.6550411821837228	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - difficult control indicator. Indicator of whether the participant has difficulty controlling his or her impulsive behaviors toward gambling, sex, buying, or eating, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
71MomQmJyx	-0.6564772936643318	Gender Code. The code representing the gender of a person.
mk_pDdYapU	-0.6567261701634123	Sex hormones test type. The type of test performed in the Sex hormones lab panel.
7JyxOk_nk7x	-0.6572497718708665	In the past 30 days How much has hair loss from medical treatments affected your satisfaction with your sex life?. 
ZjEGONLG9	-0.6582800290923011	Thyroid-Stimulating hormone test result unit of measure. The unit used to measure the results for the Thyroid-Stimulating Hormone (TSH) test.
QyiWxOJu2J7g	-0.6600203643269924	In the past 30 days How often have you touched someone's genitals with your mouth (had oral sex)?. 
QJgAwdFTTU	-0.6636746948428693	FSH test result unit of measure. The unit used to measure the results for the FSH test.
00eYcDABU	-0.6676195655070769	PhenX - family conflict - intimate-relationship protocol 210401. The Revised Conflict Tactics Scales (CTS 2) is a 78-item, self-administered questionnaire that assesses both positive and negative behaviors used in response to conflict between romantic partners in the past year. The Revised Conflict Tactics Scales (CTS 2) is a proprietary instrument, and administration requires a licensing agreement from Western Psychological Services. Romantic partners are defined as any two adult individuals engaged in an intimate relationship, including both married and unmarried partners and both same-sex and opposite-sex partners.
EVn1J34w7yd	-0.668517591014639	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - guilty trouble mind indicator. Indicator of whether the participant believes that he or she has trouble keeping gambling, sex, buying, or eating out of the mind or feels guilty about the thoughts, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
71lZioGo4	-0.669356786339123	Animal sex type. Type of animal species sex as determined by observation
7J_fddY6aL	-0.6708306016385035	DHEA-S test date and time. The date and time the subject's DHEA-S test was performed.
mp6wt4DH	-0.6733387560537978	Estradiol test result unit of measure. The unit used to measure the results for the Estradiol test.
mJAwutpTU	-0.6752826917454088	FSH test result value. Value describing the results of the FSH test.
C6SezX_mKG	-0.6753644593796602	Marital Status. A demographic parameter indicating a person's current conjugal status.
FHhdxNraDBJ	-0.6758684303945697	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - impulse control disorder indicator. Indicator of whether the participant believes that he or she has an impulsive control disorder to engage in gambling, sex, buying, or eating, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
Q175_ifo4	-0.683429337534553	Conditioned Place Preference Test - neurological status of the animal type. Type of neurological status of the animal, as part of Conditioned Place Preference Test
kN1NAtJaWxa	-0.6862590820576628	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - activity continue behavior indicator. Indicator of whether the participant engages in activities (hiding what you are doing, lying, hoarding, borrowing, accumulating debt, stealing, or other illegal acts) to continue gambling, sex, buying, or eating, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
QyZ1udt6aI	-0.6875287966251269	Estradiol test result value. Value describing the results for the Estradiol test.
m1uDFifsV	-0.6911150206839409	Marble Burying test - Marble Equidistant Spacing Indicator. Indicator if equidistant spacing of marbles was used , as part of Marble Burying test
Xkl2tSqZrI	-0.69227045273579	Reason for no birth control use Reported --at exit. The reported reason at the end of the patient's visit for not using a contraceptive method(s).
XyFeit9s2jg	-0.692889077088272	How many times in the last year have you physically hurt or threatened to hurt someone to get them to have sex with you [Denver Youth Survey]. 
710Ze_1unyQl	-0.6941624885617592	Does your sexual activity ever involve inserting a dildo or other sex toy into your vagina?. 
wrmnVoxru2_	-0.6968752917363586	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - impulse control disorder type. Types of impulse control disorders, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
QkxMeOJ_nkme	-0.6972867618040699	In the past 30 days How often have you had anal sex?. 
lhn8Y2O_Y	-0.6987613050708188	24 Hour urine cortisol test result value. Value describing the results from the 24 Hour Urine Cortisol Test.
7kn_g_kuhkXx	-0.6993859708138578	In the past 30 days How often has someone touched your genitals with their mouth (had oral sex)?. 
m7KIqTDiE	-0.6998003921003042	24 Hour urine cortisol test result unit of measure. The unit of measurement used for the 24 Hour Urine Cortisol Test.
Q8ri7t3X	-0.7055878499860685	Thyroid-Stimulating hormone test date and time. The date and time the subject's Thyroid-Stimulating Hormone (TSH) test was performed.
7JZCw_YaTI	-0.7080546594963477	FSH test date and time. The date and time the subject's FSH test was performed.
mJ4w_YT6I	-0.7109538160096845	Neuroendocrine lab panel type. The type of specific neuroendocrine lab panel that was performed.
1x809rKoGJr	-0.7151984976972584	Pregnancy test specimen type. Type of specimen collected to perform the pregnancy test
Qkxe_ccohjx	-0.7169869792164991	FEV1. 
ZtTACudtFcK	-0.717289663296103	Site name. The name of the site for the study
XkxOuoMsE	-0.7192051076719597	Conditioned Place Preference Test equipment compartment Illumination level value. Level of illumination in the compartment of the Conditioned Place Preference equipment in lumes
1yN_3FR9aAp	-0.7215719387699824	Tanner stage. Stages of physical development in children, adolescents and adults. The scale defines physical measurements of development based on external primary and secondary sex characteristics, such as the size of the breasts, genitalia, and development of pubic hair.
QJZbOuY6a8	-0.7226437710443806	Testosterone test result unit of measure. The unit used to measure the results from the Testosterone, free test.
7keVvOF6pL	-0.7249617038948724	Cortisol test type. The type of test performed in the Cortisol lab panel.
X1GstrcWBL	-0.7263209886273261	Reason for no birth control use Reported --at intake. At intake of patient encounter, the reason the patient reported no contraceptive method used.
XygWOuYpTU	-0.7286720895316048	Testosterone test result value. Value describing the results from the Testosterone, free test.
Q1liD_F6TL	-0.7371385643247734	Free T4 test result unit of measure. The unit used to measure the results of the Free T4 test.
QJGe__YTTL	-0.7371390008200227	Progesterone test result unit of measure. The unit used to measure the results from the Progesterone test.
XyvvuYp68	-0.7379604363706307	24 Hour urine cortisol test date and time. The date and time of the subject's 24 Hour Urine Cortisol Test.
bJzI_5rM2	-0.7405021118321736	Progesterone test result value. Value describing the results from the Progesterone test.
mBKN_DbgI	-0.7411355909364293	Estradiol test date and time. The date and time the subject's Estradiol test was performed.
mkowOt66U	-0.7440389877185768	Free T4 test result value. Value describing the results for the Free T4 test.
71PxW95i2sx	-0.7468268808746266	FEV1 Predicted. 
7JeKDOY6pI	-0.7473379965882312	Fasting glucose test result unit of measure. The unit used to measure the results of the Fasting glucose test.
Qy2Jq071yg	-0.7475518377666491	Marital Status Description Type. a person's marital status.
XkWnDOtp6U	-0.7518692572979339	Free T3 test date and time. The date and time the subject's Free T3 test.
7Jer_uFTp8	-0.7556613791538332	ACTH test date and time. The date and time the subject's ACTH test was performed.
vIPOQ_74e0	-0.7561974958893631	How many times in the last year have you contributed to the delinquency of a person under age 17 [Denver Youth Survey]. That is, you helped them to run away, gave them alcohol or drugs, or had sex with them.
QJrD_FTaL	-0.7570051324713467	AM Cortisol test result unit of measure. The unit of measurement used for the AM Cortisol Test.
mkFl_c5s3jl	-0.7579844462952479	FEV1/FVC Predicted. 
7JXGK79sHR	-0.758904931689883	Laboratory procedure glycosylated hemoglobin value. Subject/Particpants amount of Glycosylated Hemoglobin (Hemoglobin A1c) in the blood.
mk_ND_K6pI	-0.760425835236773	AM Cortisol test result value. Value describing the results from the AM Cortisol Test.
7kIPKiGjN	-0.7615798003692174	Marble Burying test - Marble count. Number of marbles used , as part of Marble Burying test
8tcngjcC0k	-0.7619965141355175	Weight-for-length Per age and sex. 
X9MmQ1Oq	-0.768017385147539	Animal stabilization surface material type. Type of material properties of the surface on which the animal lies
myGU_ut6a8	-0.7768293718851292	Prolactin test result unit of measure. The unit used to measure the results of the Prolactin test.
m1_wKiMs4	-0.7769775648312328	Marble Burying test - Arena size height value. Value of height of test arena (in centimeters) , as part of Marble Burying test
ESc0PTGL3	-0.7812538631795598	Hispanic, latino-a, or spanish origin. This term is used for reporting ethnicity based on, but not limited in use to, the Department of Health and Human Services, Affordable Care Act Section 4302.
XkMKL5o3ig	-0.7823310408129538	FEV1 measured/predicted. 
7JqlW99i2og	-0.7827626349105459	FEV1/FEV6 Predicted. 
Q1zwtjzo4	-0.7833994007316157	Marble Burying test - Depth of bedding value. Value of depth of bedding (in centimeters) , as part of Marble Burying test
X1BPKoMoV	-0.7882449511387601	Marble Burying test - Marble Diameter value. Value of marble diameter (in centimeters) , as part of Marble Burying test
mknfKQqiS0	-0.7887931688025143	Laboratory procedure fasting glucose value. Subject/Participant's amount of fasting glucose in the blood.
X1kPYifoN	-0.7898323706130772	Marble Burying test - Arena size length value. Value of length of test arena (in centimeters) , as part of Marble Burying test
XyZLO_FT6L	-0.7950962773861392	Prolactin test result value. Value describing the results from the Prolactin test.
mkeEudKaT8	-0.7981144457964838	Aldosterone test result unit of measure. The unit used to measure the results of the Aldosterone test.
Qya8FofjN	-0.8004519341125874	Marble Burying test - Arena size width value. Value of width of test arena (in centimeters) , as part of Marble Burying test
XkY_Kizo4	-0.8036892877772681	Marble Burying test - percent object buried count. Percent object buried (2/3 or marble below top of bedding) to object not buried , as part of Marble Burying test
71xmudF6pL	-0.8042872245853689	Plasma renin activity result unit of measure. The unit used to measure the results from the Plasma renin activity test.
myZO_Yp6L	-0.806144845856761	Progesterone test date and time. The date and time the subject's progesterone test was performed.
mJEKBtpuQDH	-0.8084426410614136	Health Conditions - Medication or Other Treatments. A drug product that contains one or more active and/or inactive ingredients; it is intended to treat, prevent or alleviate the symptoms of disease. This term does not refer to the individual ingredients that make up the product.
7ygxuJd2yXg	-0.8149595539573725	In the past 30 days How much has a medical device (for example, port, colostomy bag, or oxygen tank) affected your satisfaction with your sex life?. 
QybtDuYapL	-0.820103495893116	Fasting glucose test date and time. The date and time the subject's Fasting glucose test was performed.
0md12WGtZXE	-0.8235977721012009	Disabilities. Groups with similar restrictions or lack or ability to perform physical or mental activities in a manner or within the range considered normal for a human being.
Qyv_utTTI	-0.8316865264948916	Prolactin test date and time. The date and time the subject's Prolactin test was performed.
8JYlBhuVB	-0.8327428468888709	Oral glucose tolerance test result value. Value describing the results of the Oral glucose tolerance test.
QJ4__F6pU	-0.8354810561353525	Aldosterone test result value. Value describing the results form the Aldosterone test.
QDj8s_vEh	-0.8355208904215847	Plasma renin activity test result value. Value describing the results from the Plasma renin activity test.
8DkrgmSRs	-0.8377367917711878	Oral glucose tolerance test result unit of measure. The unit used to measure the results of the Oral glucose tolerance test.
71xLwOF6pI	-0.8394277463001621	PM Cortisol test date and time. The date and time of the subject's PM Cortisol Test.
7JKgOU5shie	-0.8413107327668466	FEV1 --pre bronchodilation. 
xLzHpnlHQ	-0.8495944719689684	Fluid deprivation test with DDAVP result unit of measure. The unit used to measure the results of the Fluid deprivation test with DDAVP.
7ybH_OKp6L	-0.8516018210552689	Fluid deprivation test with DDAVP result value. Value describing the results from the Fluid deprivation test with DDAVP.
PddVekN3a	-0.8564007393494506	Fluid deprivation test with DDAVP date and time. The date and time the subject's Fluid deprivation test with DDAVP was performed.
7k_X_uK6TI	-0.8565696805870534	Plasma renin activity test date and time. The date and time the subject's Plasma renin activity test was performed.
obcuHFkAptO	-0.868303044950146	Pregnancy test date and time. The date (and time if applicable and known) when the pregnancy test was performed
FYP9jRehB8	-0.8737202472796503	Creatinine Clearance Result (mL/min). A measurement of kidney function typically estimated from the blood creatinine level in addition to other factors such as race, age, gender and weight, expressed as milliliters per minute. Normal values vary depending on age, sex, and body weight but it is typically > 80 milliliters per minute (mL/min).
QyW5P_KaaL	-0.8737984640986276	Oral glucose tolerance test date and time. The date and time the subject's Oral glucose tolerance test was performed.
m1M9POFpTU	-0.8739175996010711	Thyroid test type. The type of test performed in the Thyroid lab panel.
G2gaajQ5l	-0.8856711154299901	Other test type. The type of test performed in the Other lab panel.
XypeOIcjnie	-0.909166250294935	FEV1 --post bronchodilation. 
XkdwOtppI	-0.9264389552181812	Diabetes test type. The type of test performed in the Diabetes lab panel.
