NKwM4gsfXS	-0.6120646364585891	Gender. Characteristics of people that are socially constructed, including norms, behaviors, and roles based on sex. As a social construct, gender varies from society to society and can change over time. (Adapted from WHO.)
C6SezX_mKG	-0.6137556530386359	Marital Status. A demographic parameter indicating a person's current conjugal status.
710Ze_1unyQl	-0.6141018665679229	Does your sexual activity ever involve inserting a dildo or other sex toy into your vagina?. 
vuhEgrPv5b4	-0.616076931370835	Sexual Compulsivity (SCS) - sex thought work scale. I find myself thinking about sex while at work. As part of Sexual Compulsivity Scale (SCS) questionnaire
4Au0gE1VpU	-0.6181832375394616	Biological sex. 
hNx1XUcZR5	-0.6218168442394901	Gender - Specify. Other - My gender identification is not a listed option for characteristics of people that are socially constructed, including norms, behaviors, and roles based on sex. As a social construct, gender varies from society to society and can change over time. (Adapted from WHO.)
An4npMH575J	-0.6255474268600858	Sexual Compulsivity (SCS) - sex thought struggle scale. I have to struggle to control my sexual thoughts and behavior. As part of Sexual Compulsivity Scale (SCS) questionnaire
lcxHxrPww	-0.6298929170971834	Sex of animal participant/subject as reported by medical intervention or genotype type other text. The free-text field related to 'Sex of animal participant/subject as reported by medical intervention or genotype type' specifying other text
DmdfRvS3o	-0.6302879912386669	Birth sex assigned type. Self-reported phenotypic sex of participant/subject, assigned at birth.
jR_eSd2YxSS	-0.630718696710519	Sex participant or subject genotype other text. The free-text field related to 'Sex participant or subject genotype type' specifying other text. The difference between male and female, based upon the interactions between genes and between the genotype and the environment. Genotype is identified based on the individual's reproductive organs and functions assigned by chromosomal complement.
u1Cw5U4VUQ	-0.6309565633837244	What was your sex assigned at birth?. 
BFWCfsZbwYb	-0.6314331284983024	Sexual Compulsivity (SCS) - fail responsibility sex scale. I sometimes fail to meet my commitments and responsibilities because of my sexual behaviors. As part of Sexual Compulsivity Scale (SCS) questionnaire
rGEh0ckdmr	-0.6338460658087335	Sex at Birth. The physical sexual characteristics of the neonate at birth. A textual description of a person's sex at birth.
m1JA_da68	-0.6356938666770986	PROMIS - Positive expectancies people more desire for sex when drink scale. Scale related to an individual believing people have more of a desire for sex when they drink, as part of the PROMIS Positive Expectancies
QkfrF1OnJQx	-0.6365231008405927	People have more desire for sex when they drink.. 
L4LirGyWRB	-0.6365966228128792	Sexual Orientation. The pattern of a person's emotional, romantic, and/or sexual attractions.
AkxFsMsug	-0.6381410300679506	Sex type code other text. The free-text field relating to 'Sex Type Code' specifying other text
_Mw7TFu9fBP	-0.6387406481764243	Phenotypic sex child type. Sex of the participant/subject's child based on physical examination
N7bHP0vG1G	-0.6393404792181954	Gender - Select Other. Additional Options for characteristics of people that are socially constructed, including norms, behaviors, and roles based on sex. As a social construct, gender varies from society to society and can change over time. (Adapted from WHO.)
w1cJPANW	-0.6407321639452273	Sex of animal participant/subject as reported by medical intervention or genotype type. Type of sex of animal participant/subject as reported by medical intervention or by genotype
PrfCYR_Pbz4	-0.6413578628706051	Non-Motor Symptom assessment scale for Parkinson's Disease (NMSS) - sex problem frequency severity value. The value of the frequency multiplied by severity for the participant/subject having problems having sex as part of the Non-Motor Symptom assessment scale for Parkinson's Disease (NMSS).
mk_pDdYapU	-0.6445971585125845	Sex hormones test type. The type of test performed in the Sex hormones lab panel.
m17cWrcAq7	-0.6471519411317319	Parent gender type. Self-reported gender of the participant's/subject's parent. Gender is the socially constructed identity of sex. Gender is equated with phenotypic sex. Gender may differ from the sex of a parent determined genetically.
SdrSNxxC9_	-0.6473098389739185	Birth sex assigned type other text. The free-text field related to 'Birth sex assigned type', specifying other text.
Qy2Jq071yg	-0.6477386431630758	Marital Status Description Type. a person's marital status.
m1mxtyU5R9Q	-0.6514249161972414	Family History Research Diagnostic Criteria (FH-RDC) - Shared child gender type. The sex of a child the participant/subject shares with his or her mate, as part of the Family History - Research Diagnostic Criteria (FH-RDC)
7yxxYyUcRcQ	-0.6518732635266344	Family History Research Diagnostic Criteria (FH-RDC) - Gender type code. Code denoting the sex of the selected relative of the participant/subject, as part of the Family History - Research Diagnostic Criteria (FH-RDC)
z7B8YG2B_aP	-0.6522339017134748	Parkinson's Disease Non Motor Symptoms (PD NMS) - feeling less more interested sex indicator. Indicator of participant/subject feeling less/more interested in sex, as part of the Parkinson's Disease Non Motor Symptoms (PD NMS) Questionnaire.
XKQA7ffY4r7	-0.6588190426106976	Sexual Compulsivity Scale (SCS) - difficulty partner sex desire scale. It has been difficult for me to find sex partners who desire having sex as much as I want to. As part of Sexual Compulsivity Scale (SCS) questionnaire
cJinh_sk6f	-0.6589298546121851	Sexual Orientation - Select Other. The pattern of a person's emotional, romantic, and/or sexual attractions, not described in initial value selection list
7JZCw_YaTI	-0.6604533533419543	FSH test date and time. The date and time the subject's FSH test was performed.
mRmB5o2j6oT	-0.6648579946718565	Parkinson's Disease Non Motor Symptoms (PD NMS) - difficulty sex try indicator. Indicator of participant/subject experiencing difficulty when having sex, as part of the Parkinson's Disease Non Motor Symptoms (PD NMS) Questionnaire.
Rx2D0Tt5Uwd	-0.6663112670947502	Sex genotype type. The difference between male and female, based upon the interactions between genes and between the genotype and the environment. Genotype is identified based on the individual's reproductive organs and functions assigned by chromosomal complement.
mkZ56bd66U	-0.6681586505671082	PROMIS - Positive consequences more desire for sex when drink scale. Scale related to if the individual had more desire for sex when he/she drank, as part of the PROMIS Positive Consequences
mJAwutpTU	-0.6709593484603611	FSH test result value. Value describing the results of the FSH test.
XJlvvuY66U	-0.6723379980856092	Salivary cortisol test result value. Value describing the results from the Salivary Cortisol Test.
XyxZUd75Rq7	-0.6750782255730517	Kiddie Schedule for Affective Disorders Present and Lifetime (KSADS-PL) - sex child phenotype type. The phenotypic sex of the participant/subject, as part of the Kiddie Schedule for Affective Disorders Present and Lifetime version (KSADS-PL)
m1uDFifsV	-0.6768938283578858	Marble Burying test - Marble Equidistant Spacing Indicator. Indicator if equidistant spacing of marbles was used , as part of Marble Burying test
71MomQmJyx	-0.6772200670338475	Gender Code. The code representing the gender of a person.
66pRU9Pg8YG	-0.6772494527865027	Questionnaire for Impulsive Disorders in Parkinson's Disease (QUIP-Current-Short) - sex behavior indicator. Indicates if there is an issue with too much sex behavior, as part of the Questionnaire for Impulsive Disorders in Parkinson's Disease (QUIP-Current-Short)
XygWOuYpTU	-0.6951477818457834	Testosterone test result value. Value describing the results from the Testosterone, free test.
XyFeit9s2jg	-0.6965109048495252	How many times in the last year have you physically hurt or threatened to hurt someone to get them to have sex with you [Denver Youth Survey]. 
sSJsWhaiN	-0.6988019121945235	Are any of these a closer description of how you think of yourself?. 
CzpMSo6kTUX	-0.7020353658139596	Questionnaire for Impulsive Disorders in Parkinson's Disease (QUIP-Current-Short) - sex behavior difficulty indicator. Indicates if there is a difficulty controlling sex behavior, as part of the Questionnaire for Impulsive Disorders in Parkinson's Disease (QUIP-Current-Short)
_p9dHzoLsx	-0.7034327596841587	Laboratory procedure gonadal function sex hormone binding globulin serum value. The value related to concentration of sex hormone binding globulin in the serum
XJGPPOFaaU	-0.7077804564246981	Salivary cortisol test date and time. The date and time of the subject's Salivary Cortisol Test.
VNoSMDHGJUg	-0.7082046384424463	Non-Motor Symptom assessment scale for Parkinson's Disease (NMSS) - alter sex interest severity score. The severity of the participant/subject having altered interest in sex. Very much increased or decreased as part of the Non-Motor Symptom assessment scale for Parkinson's Disease (NMSS).
tOC_r10bJ	-0.7119675249387134	Thyroid-Stimulating hormone test result value. Value describing the results from the Thyroid-Stimulating Hormone (TSH) test.
mkvbKsfiE	-0.7122134992694414	Animal species sex type. Type of animal species sex as determined by observation
7ygxuJd2yXg	-0.7153677622717902	In the past 30 days How much has a medical device (for example, port, colostomy bag, or oxygen tank) affected your satisfaction with your sex life?. 
7kIPKiGjN	-0.7161822147006538	Marble Burying test - Marble count. Number of marbles used , as part of Marble Burying test
ycXI6Qb_jf	-0.7168011406633141	Biological sex-other, specify. 
mkowOt66U	-0.7190106729581061	Free T4 test result value. Value describing the results for the Free T4 test.
7J_fddY6aL	-0.7232914409222805	DHEA-S test date and time. The date and time the subject's DHEA-S test was performed.
QyZ1udt6aI	-0.724271576511863	Estradiol test result value. Value describing the results for the Estradiol test.
71lZioGo4	-0.7244882641574708	Animal sex type. Type of animal species sex as determined by observation
00eYcDABU	-0.7255277422418914	PhenX - family conflict - intimate-relationship protocol 210401. The Revised Conflict Tactics Scales (CTS 2) is a 78-item, self-administered questionnaire that assesses both positive and negative behaviors used in response to conflict between romantic partners in the past year. The Revised Conflict Tactics Scales (CTS 2) is a proprietary instrument, and administration requires a licensing agreement from Western Psychological Services. Romantic partners are defined as any two adult individuals engaged in an intimate relationship, including both married and unmarried partners and both same-sex and opposite-sex partners.
m1Q0QP9CqX	-0.7263098178640212	Child Behavior Checklist (CBCL) - Plays with own sex parts in public scale. Scale for whether the child plays with their own sex parts in public, as part of the Child Behavior Checklist (CBCL)
XkWnDOtp6U	-0.7341404627621384	Free T3 test date and time. The date and time the subject's Free T3 test.
XkudlGEcjHR	-0.7365713592160901	Tanner stage genitalia scale. The scale defining physical measurements of development based on external primary and secondary sex characteristics, such as the size of the breasts, genitalia, and development of pubic hair to characterize stages of physical development in children, adolescents and adults.
X1BPKoMoV	-0.7410263893277669	Marble Burying test - Marble Diameter value. Value of marble diameter (in centimeters) , as part of Marble Burying test
QJgAwdFTTU	-0.7423914709692547	FSH test result unit of measure. The unit used to measure the results for the FSH test.
7kFdxfE9iBA	-0.7442777972977996	Tanner stage pubic hair scale. The scale defining physical measurements of development based on external primary and secondary sex characteristics, such as the size of the breasts, genitalia, and development of pubic hair to characterize stages of physical development in children, adolescents and adults.
mBKN_DbgI	-0.745374071438435	Estradiol test date and time. The date and time the subject's Estradiol test was performed.
8tcngjcC0k	-0.7454062579238864	Weight-for-length Per age and sex. 
lhn8Y2O_Y	-0.7484861646284715	24 Hour urine cortisol test result value. Value describing the results from the 24 Hour Urine Cortisol Test.
Q8ri7t3X	-0.7506043011059793	Thyroid-Stimulating hormone test date and time. The date and time the subject's Thyroid-Stimulating Hormone (TSH) test was performed.
bJzI_5rM2	-0.751366885838905	Progesterone test result value. Value describing the results from the Progesterone test.
QJZbOuY6a8	-0.7518770050486513	Testosterone test result unit of measure. The unit used to measure the results from the Testosterone, free test.
Xkl2tSqZrI	-0.7544276274573123	Reason for no birth control use Reported --at exit. The reported reason at the end of the patient's visit for not using a contraceptive method(s).
Q1gzudYa6L	-0.755878077143275	DHEA-S test result unit of measure. The unit used to measure the results of the DHEA-S test.
QJbDwOY6aL	-0.7588919471193437	Salivary cortisol test result unit of measure. The unit of measurement used for the Salivary Cortisol Test.
X1kPYifoN	-0.7598034350017766	Marble Burying test - Arena size length value. Value of length of test arena (in centimeters) , as part of Marble Burying test
vIPOQ_74e0	-0.7601323498437977	How many times in the last year have you contributed to the delinquency of a person under age 17 [Denver Youth Survey]. That is, you helped them to run away, gave them alcohol or drugs, or had sex with them.
m1_wKiMs4	-0.7695237959762926	Marble Burying test - Arena size height value. Value of height of test arena (in centimeters) , as part of Marble Burying test
myZO_Yp6L	-0.7706217094500679	Progesterone test date and time. The date and time the subject's progesterone test was performed.
7JqlW99i2og	-0.7761091463582405	FEV1/FEV6 Predicted. 
mk_ND_K6pI	-0.7775880293964463	AM Cortisol test result value. Value describing the results from the AM Cortisol Test.
QybtDuYapL	-0.7777992533194559	Fasting glucose test date and time. The date and time the subject's Fasting glucose test was performed.
ZtTACudtFcK	-0.7820405390286989	Site name. The name of the site for the study
XkY_Kizo4	-0.783791154334406	Marble Burying test - percent object buried count. Percent object buried (2/3 or marble below top of bedding) to object not buried , as part of Marble Burying test
mp6wt4DH	-0.78465723871461	Estradiol test result unit of measure. The unit used to measure the results for the Estradiol test.
1x809rKoGJr	-0.7847524919768306	Pregnancy test specimen type. Type of specimen collected to perform the pregnancy test
XyvvuYp68	-0.7868144716492234	24 Hour urine cortisol test date and time. The date and time of the subject's 24 Hour Urine Cortisol Test.
XkMKL5o3ig	-0.7896823628279223	FEV1 measured/predicted. 
Q1liD_F6TL	-0.7928772291161221	Free T4 test result unit of measure. The unit used to measure the results of the Free T4 test.
X9MmQ1Oq	-0.7931115855962289	Animal stabilization surface material type. Type of material properties of the surface on which the animal lies
Qkxe_ccohjx	-0.7938738537497421	FEV1. 
Qya8FofjN	-0.797590129186611	Marble Burying test - Arena size width value. Value of width of test arena (in centimeters) , as part of Marble Burying test
ESc0PTGL3	-0.7987826298042318	Hispanic, latino-a, or spanish origin. This term is used for reporting ethnicity based on, but not limited in use to, the Department of Health and Human Services, Affordable Care Act Section 4302.
XkxOuoMsE	-0.7992587390582979	Conditioned Place Preference Test equipment compartment Illumination level value. Level of illumination in the compartment of the Conditioned Place Preference equipment in lumes
71PxW95i2sx	-0.803706788036664	FEV1 Predicted. 
7JeKDOY6pI	-0.804236812567038	Fasting glucose test result unit of measure. The unit used to measure the results of the Fasting glucose test.
XyZLO_FT6L	-0.8089358075746629	Prolactin test result value. Value describing the results from the Prolactin test.
Q1zwtjzo4	-0.8096500130883275	Marble Burying test - Depth of bedding value. Value of depth of bedding (in centimeters) , as part of Marble Burying test
Qyv_utTTI	-0.8114168569005868	Prolactin test date and time. The date and time the subject's Prolactin test was performed.
mkFl_c5s3jl	-0.8125144328875492	FEV1/FVC Predicted. 
X1GstrcWBL	-0.8171470137480189	Reason for no birth control use Reported --at intake. At intake of patient encounter, the reason the patient reported no contraceptive method used.
ZjEGONLG9	-0.8172551748975988	Thyroid-Stimulating hormone test result unit of measure. The unit used to measure the results for the Thyroid-Stimulating Hormone (TSH) test.
obcuHFkAptO	-0.8177961506991234	Pregnancy test date and time. The date (and time if applicable and known) when the pregnancy test was performed
mknfKQqiS0	-0.8199684376839143	Laboratory procedure fasting glucose value. Subject/Participant's amount of fasting glucose in the blood.
EVn1J34w7yd	-0.8200012006986686	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - guilty trouble mind indicator. Indicator of whether the participant believes that he or she has trouble keeping gambling, sex, buying, or eating out of the mind or feels guilty about the thoughts, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
m7KIqTDiE	-0.8206591896194214	24 Hour urine cortisol test result unit of measure. The unit of measurement used for the 24 Hour Urine Cortisol Test.
QDj8s_vEh	-0.8270733242833548	Plasma renin activity test result value. Value describing the results from the Plasma renin activity test.
QJGe__YTTL	-0.8282657235609259	Progesterone test result unit of measure. The unit used to measure the results from the Progesterone test.
hbgYw7HPpXW	-0.8291919725911827	Health Conditions - Disease Disorders. A state of being, such as a state of health.C25457  | Any abnormal condition of the body or mind that causes discomfort, dysfunction, or distress to the person affected or those in contact with the person. The term is often used broadly to include injuries, disabilities, syndromes, symptoms, deviant behaviors, and atypical variations of structure and function.C2991
7k_X_uK6TI	-0.830464137975776	Plasma renin activity test date and time. The date and time the subject's Plasma renin activity test was performed.
7ybH_OKp6L	-0.8316778295140015	Fluid deprivation test with DDAVP result value. Value describing the results from the Fluid deprivation test with DDAVP.
mJ4w_YT6I	-0.8323609643743903	Neuroendocrine lab panel type. The type of specific neuroendocrine lab panel that was performed.
WMrjFrCt_Cp	-0.8392624043360901	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - difficult control indicator. Indicator of whether the participant has difficulty controlling his or her impulsive behaviors toward gambling, sex, buying, or eating, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
kN1NAtJaWxa	-0.8435958233635611	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - activity continue behavior indicator. Indicator of whether the participant engages in activities (hiding what you are doing, lying, hoarding, borrowing, accumulating debt, stealing, or other illegal acts) to continue gambling, sex, buying, or eating, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
mJEKBtpuQDH	-0.844930054981862	Health Conditions - Medication or Other Treatments. A drug product that contains one or more active and/or inactive ingredients; it is intended to treat, prevent or alleviate the symptoms of disease. This term does not refer to the individual ingredients that make up the product.
71xLwOF6pI	-0.8450908431072306	PM Cortisol test date and time. The date and time of the subject's PM Cortisol Test.
Qyw98XerAz	-0.8455948809786218	Subject ID. Subject identification ID
8JYlBhuVB	-0.8471335104310898	Oral glucose tolerance test result value. Value describing the results of the Oral glucose tolerance test.
QJ4__F6pU	-0.8480052962298694	Aldosterone test result value. Value describing the results form the Aldosterone test.
7Jer_uFTp8	-0.8481689664030617	ACTH test date and time. The date and time the subject's ACTH test was performed.
7keVvOF6pL	-0.8512729161045767	Cortisol test type. The type of test performed in the Cortisol lab panel.
PddVekN3a	-0.8536226550811697	Fluid deprivation test with DDAVP date and time. The date and time the subject's Fluid deprivation test with DDAVP was performed.
wrmnVoxru2_	-0.8601209195192315	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - impulse control disorder type. Types of impulse control disorders, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
7JXGK79sHR	-0.8625435273759559	Laboratory procedure glycosylated hemoglobin value. Subject/Particpants amount of Glycosylated Hemoglobin (Hemoglobin A1c) in the blood.
FYP9jRehB8	-0.8688472110905018	Creatinine Clearance Result (mL/min). A measurement of kidney function typically estimated from the blood creatinine level in addition to other factors such as race, age, gender and weight, expressed as milliliters per minute. Normal values vary depending on age, sex, and body weight but it is typically > 80 milliliters per minute (mL/min).
xLzHpnlHQ	-0.8714750921558865	Fluid deprivation test with DDAVP result unit of measure. The unit used to measure the results of the Fluid deprivation test with DDAVP.
QJrD_FTaL	-0.8764882205535691	AM Cortisol test result unit of measure. The unit of measurement used for the AM Cortisol Test.
Q175_ifo4	-0.8769350400824252	Conditioned Place Preference Test - neurological status of the animal type. Type of neurological status of the animal, as part of Conditioned Place Preference Test
1yN_3FR9aAp	-0.8773617900452795	Tanner stage. Stages of physical development in children, adolescents and adults. The scale defines physical measurements of development based on external primary and secondary sex characteristics, such as the size of the breasts, genitalia, and development of pubic hair.
QyW5P_KaaL	-0.8841267991195083	Oral glucose tolerance test date and time. The date and time the subject's Oral glucose tolerance test was performed.
0md12WGtZXE	-0.8842252735697982	Disabilities. Groups with similar restrictions or lack or ability to perform physical or mental activities in a manner or within the range considered normal for a human being.
m1M9POFpTU	-0.8848285185690573	Thyroid test type. The type of test performed in the Thyroid lab panel.
G2gaajQ5l	-0.88491487311446	Other test type. The type of test performed in the Other lab panel.
myGU_ut6a8	-0.890187633927666	Prolactin test result unit of measure. The unit used to measure the results of the Prolactin test.
XypeOIcjnie	-0.8935182791580905	FEV1 --post bronchodilation. 
mkeEudKaT8	-0.8936030104553793	Aldosterone test result unit of measure. The unit used to measure the results of the Aldosterone test.
71xmudF6pL	-0.8956280789730926	Plasma renin activity result unit of measure. The unit used to measure the results from the Plasma renin activity test.
FHhdxNraDBJ	-0.9027718228705537	Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP) - impulse control disorder indicator. Indicator of whether the participant believes that he or she has an impulsive control disorder to engage in gambling, sex, buying, or eating, as part of the Questionnaire for Impulsive-Compulsive Disorders in Parkinson's Disease (QUIP)
8DkrgmSRs	-0.9235889213896535	Oral glucose tolerance test result unit of measure. The unit used to measure the results of the Oral glucose tolerance test.
7JKgOU5shie	-0.9315616597891798	FEV1 --pre bronchodilation. 
XkdwOtppI	-0.9318103588199205	Diabetes test type. The type of test performed in the Diabetes lab panel.
