esophagus non-keratinizing squamous epithelial cell	CL:0009096
esophagus nonkeratinizing squamous epithelial cell	CL:0009096
estradiol secreting cell	CL:0000180
eukaryotic cell	CL:0000255
eurydendroid cell	CL:0000253
excretory cell	CL:0000424
exocrine cell	CL:0000152
exocrine pancreas cell	CL:1001433
exocrine pancreas glandular cell	CL:1001599
experimentally modified cell in vitro	CL:0000578
external epithelial cell of tympanic membrane	CL:0002158
external limiting cell of organ of Corti	CL:0000633
external limiting cell of vestibular epithelium	CL:0002317
external pillar cell of cochlea	CL:0002164
external supporting cell of Claudius	CL:0000634
external supporting cell of vestibular epithelium	CL:0002314
extracellular matrix secreting cell	CL:0000327
extraembryonic cell	CL:0000349
extrafusal muscle fiber	CL:0008046
extraglomerular mesangial cell	CL:0002173
extrahepatic cholangiocyte	CL:0019020
extramedullary cell	CL:0000251
extratelencephalic-projecting glutamatergic cortical neuron	CL:4023009
extravillous cytotrophloblast	CL:0008036
extravillous trophoblast	CL:0008036
eye photoreceptor cell	CL:0000287
eyelid melanocyte	CL:1000391
facet cell of urothelium	CL:4030056
fallopian tube epithelial stem-like cell	CL:4033014
fallopian tube glandular cell	CL:1001591
fallopian tube glandular cells	CL:1001591
fallopian tube secretory epithelial cell	CL:4030006
fan Martinotti neuron	CL:4023087
fanning-out Martinotti neuron	CL:4023087
fast muscle cell	CL:0000190
fast muscle myoblast	CL:0000858
fast twitch A	CL:0002214
fat body cell	CL:0000565
fat cell	CL:0000136
fat cell of breast	CL:0002617
fatigue resistant fast twitch muscle cell	CL:0002214
female gamete	CL:0000675
female germ cell	CL:0000021
female germ line stem cell	CL:0000022
femural osteoblast	CL:2000057
fenestrated endothelial cell	CL:0000666
fetal Vgamma2-positive	CL:0002403
fetal alveolar pre-type II epithelial cell	CL:4040003
fetal and neonatal skeletal muscle fiber	CL:0009098
fetal arterial EC	CL:4047006
fetal artery EC	CL:4047006
fetal artery endothelial cell	CL:4047006
fetal cardiomyocyte	CL:0002495
fetal hepatobiliary hybrid progenitor cell	CL:0009013
fetal hepatobiliary progenitor cell	CL:0009013
fetal pre-type 2 pneumocyte	CL:4040003
fetal pre-type II alveolar epithelial cell	CL:4040003
fetal pre-type II pneumocyte	CL:4040003
fetal pre-type II pulmonary alveolar epithelial cell	CL:4040003
fetal thymocyte	CL:0002404
fetal vein EC	CL:4047011
fetal vein endothelial cell	CL:4047011
fetal venous EC	CL:4047011
fetal venous endothelial cell	CL:4047011
fibrillovesicular cell	CL:0002204
fibro/adipogenic progenitor	CL:0009099
fibro/adipogenic progenitor cell	CL:0009099
fibroblast	CL:0000057
fibroblast neural crest derived	CL:0000005
fibroblast of areolar connective tissue	CL:1000303
fibroblast of arm	CL:2000015
fibroblast of breast	CL:4006000
fibroblast of cardiac tissue	CL:0002548
fibroblast of choroid plexus	CL:0002549
fibroblast of connective tissue of glandular part of prostate	CL:1000305
fibroblast of connective tissue of nonglandular part of prostate	CL:1000304
fibroblast of connective tissue of prostate	CL:1000299
fibroblast of dense regular elastic tissue	CL:1000307
fibroblast of dermis	CL:0002551
fibroblast of gingiva	CL:0002552
fibroblast of lung	CL:0002553
fibroblast of lymphatic vessel	CL:0002554
fibroblast of mammary gland	CL:0002555
fibroblast of outer membrane of prostatic capsule	CL:1000300
fibroblast of papillary layer of dermis	CL:1000302
fibroblast of pedal digit skin	CL:2000012
fibroblast of peridontal ligament	CL:2000017
fibroblast of periodontium	CL:0002556
fibroblast of pulmonary artery	CL:0002557
fibroblast of skin of abdomen	CL:2000013
fibroblast of skin of back	CL:0011022
fibroblast of skin of scalp	CL:4006001
fibroblast of subepithelial connective tissue of prostatic gland	CL:1000301
fibroblast of the aortic adventitia	CL:0002547
fibroblast of the conjunctiva	CL:0002550
fibroblast of the reticular layer of dermis	CL:2000096
fibroblast of tunica adventitia of artery	CL:1000306
fibroblast of upper back skin	CL:0011021
fibroblast of upper leg skin	CL:2000014
fibroblast of villous mesenchyme	CL:0002558
fibroblast-like synoviocyte	CL:0002301
fibroblastic reticular cell	CL:0009101
fibrocyte	CL:0000135
fibrocyte of adventitia of ureter	CL:1000308
fibrous astrocyte	CL:4042008
first polar body	CL:0002091
fixed macrophage	CL:0000864
flag A amacrine cell	CL:0004221
flag B amacrine cell	CL:0004222
flag amacrine cell	CL:0004220
flagellated sperm cell	CL:0011016
flask cell	CL:0007023
flat bistratified amacrine cell	CL:0004227
flat midget bipolar cell	CL:4033033
flattened granulosa cell	CL:4033083
fly sheath cell	CL:0000380
foam cell	CL:0000891
follicle associated enterocyte	CL:4052011
follicle cell of egg chamber	CL:0000477
follicle stem cell	CL:0000441
follicle stimulating hormone secreting cell	CL:0000437
follicle-associated epithelium enterocyte	CL:4052011
follicular cell of ovary	CL:0002174
follicular cell of thyroid gland	CL:0002258
follicular dendritic cell	CL:0000442
follicular enterocyte	CL:4052011
follicular epithelial cell	CL:0000500
folliculo-stellate cell	CL:0000642
folliculostellate cell	CL:0000642
folliculostellate cell of pars anterior of adenohypophysis	CL:0002177
folliculostellate cell of pars distalis of adenohypophysis	CL:0002177
forebrain astrocyte	CL:0012000
forebrain neuroblast	CL:1000042
forebrain neuron	CL:0012001
forebrain radial glial cell	CL:0000681
forebrain radial glial cell	CL:0013000
foreign body giant cell	CL:0000647
foreskin fibroblast	CL:1001608
foreskin keratinocyte	CL:1001606
foreskin melanocyte	CL:2000045
fountain amacrine cell	CL:0004237
foveolar cell of stomach	CL:0002179
fungal asexual spore	CL:0000605
fungal cell	CL:0000521
fungal spore	CL:0002369
fused EVT	CL:0009087
fused extravillous trophoblast	CL:0009087
fusimotor neuron	CL:0008037
fusion competent myoblast	CL:0000621
gCAP	CL:4028002
galanergic neuron	CL:0011100
gall bladder glandular cell	CL:1001592
gall bladder glandular cells	CL:1001592
gallbladder fibroblast	CL:2000069
gallbladder glandular cell	CL:1001592
gallbladder glandular cells	CL:1001592
gamete	CL:0000300
gamete-nursing cell	CL:4029001
gamma motor neuron	CL:0008037
gamma-aminobutyric acid (GABA)ergic spiny projection neuron	CL:1001474
gamma-aminobutyric acid ergic spiny projection neuron	CL:1001474
gangliocyte	CL:0000740
ganglion cell of retina	CL:0000740
ganglion interneuron	CL:0000397
ganglion mother cell	CL:0000469
garland cell	CL:0000486
gastric cardiac gland goblet cell	CL:1000314
gastric chief cell	CL:0000155
gastric goblet cell	CL:1000313
gastrin secreting cell	CL:0000509
gastrin stimulating hormone secreting cell	CL:0000554
gastrointestinal system (lamina propria) macrophage	CL:0000865
gastrointestinal tract (lamina propria) lymphocyte of small intestine	CL:0009044
gastrointestinal tract (lamina propria) macrophage	CL:0000865
gastrointestinal tract (lamina propria) macrophage of large intestine	CL:0009008
gastrointestinal tract (lamina propria) macrophage of small intestine	CL:0009007
gastrula cell	CL:0000361
general ecto-epithelial cell	CL:0002159
general visceral motor neuron	CL:0005025
germ cell	CL:0000586
germ line cell	CL:0000039
germ line stem cell	CL:0000014
germline stem cell	CL:0000014
germline-derived nurse cell	CL:4029002
gestational hematopoietic stem cell	CL:0002352
ghrelin secreting cell	CL:0005018
giant bipolar cell	CL:4033035
giant trophoblast cell	CL:0002488
gingival epithelial cell	CL:0002621
glandular cell of endometrium	CL:0002656
glandular cell of esophagus	CL:0002657
glandular cell of prostate	CL:0002313
glandular cell of stomach	CL:0002659
glandular cell of the large intestine	CL:0002658
glandular epithelial cell	CL:0000150
glandular epithelial cell of stomach	CL:0002659
glial cell	CL:0000125
glial cell	CL:0000367
glial restricted tripotential precursor cell	CL:4040000
glioblast	CL:0000030
glioblast	CL:0000339
glioblast	CL:0000340
globose cell of olfactory epithelium	CL:0002171
globular bushy cell	CL:4023164
globuli cell	CL:0000673
glomerular cell	CL:1000746
glomerular layer cell	CL:1001435
glomerular mesangial cell	CL:1000742
glomerular podocyte	CL:0000653
glomerular visceral epithelial cell	CL:0000653
glomus cell	CL:0002292
glucagon secreting cell	CL:0000170
glucagon-secreting cell	CL:0000170
glucocorticoid secreting cell	CL:0000460
glutamatergic neuron	CL:0000679
glycinergic amacrine cell	CL:4030028
glycinergic neuron	CL:1001509
glycocalyx secreting cell	CL:0000660
glycogen accumulating cell	CL:0000326
glycolytic muscle fiber	CL:0000190
glycosaminoglycan secreting cell	CL:0000153
goblet cell	CL:0000160
goblet cell of anorectum	CL:0009057
goblet cell of colon	CL:0009039
goblet cell of epithelium of bronchus	CL:1000312
goblet cell of epithelium of gastric cardiac gland	CL:1000314
goblet cell of epithelium of intestinal villus	CL:1000317
goblet cell of epithelium of large intestine	CL:1000320
goblet cell of epithelium of lobar bronchus	CL:4033009
goblet cell of epithelium of pancreatic duct	CL:1000322
goblet cell of epithelium of principal gastric gland	CL:1000315
goblet cell of epithelium of pyloric gland	CL:1000323
goblet cell of epithelium of small intestine	CL:1000495
goblet cell of epithelium of stomach	CL:1000313
goblet cell of epithelium of trachea	CL:1000329
goblet cell of epithelium proper of appendix	CL:1000327
goblet cell of epithelium proper of duodenum	CL:1000324
goblet cell of epithelium proper of ileum	CL:1000326
goblet cell of epithelium proper of jejunum	CL:1000325
goblet cell of small intestine	CL:1000495
goblet cell of tracheobronchial tree	CL:0019003
gonadotrope	CL:0000437
gonadotrope cell	CL:0000437
gonadotroph	CL:0000437
gonadotropic cell	CL:0000437
gonadotropin-releasing hormone neuron	CL:0011111
gonadtroph	CL:0000437
gonocyte	CL:0000670
granular cell of epidermis	CL:0002189
granular pneumocyte	CL:0002063
granule cell	CL:0000120
granule cell of the cerebellum	CL:0001031
granulocytopoietic cell	CL:0002191
granulosa cell	CL:0000501
granulosa cell of ovary	CL:0000501
granulosa lutein cell	CL:0000592
granulosoluteocytus	CL:0000592
gravity sensitive cell	CL:0000203
great alveolar cell	CL:0002063
green sensitive photoreceptor cell	CL:0000496
group 1 innate lymphoid cell	CL:0001067
group 2 innate lymphoid cell	CL:0001069
growth hormone releasing hormone secreting cell	CL:0002373
growth hormone secreting cell	CL:0000295
growth plate cartilage chondrocyte	CL:1000217
guanophore	CL:0000431
guidepost cell	CL:0000143
gustatory cell of tongue	CL:4033049
gut absorptive cell	CL:0000677
gut endothelial cell	CL:0000131
gut-associated lymphoid tissue macrophage	CL:0000885
gut-associated secondary lymphoid organs fibroblastic reticular cell	CL:4052004
haematopoietic cell	CL:0000988
haemopoietic cell	CL:0000988
hair follicle cell	CL:0002559
hair follicle dermal papilla cell	CL:0000346
hair follicle dermal papilla cell of scalp	CL:2000083
hair follicle melanocyte	CL:0002483
hair follicular keratinocyte	CL:2000092
hair germinal matrix cell	CL:0002562
hair matrix stem cell	CL:0000356
hair-down neuron	CL:1001437
hair-tylotrich neuron	CL:1001436
haploid cell	CL:0000413
haploid germ cell	CL:0000300
haploid nucleated cell	CL:0000300
hatching gland cell	CL:0000249
heart cell	CL:0002494
heart muscle cell	CL:0000746
heart valve cell	CL:1000147
hemangioblast	CL:0002418
hematopoietic cell	CL:0000988
hematopoietic lineage restricted progenitor cell	CL:0002031
hematopoietic oligopotent progenitor cell	CL:0002032
hematopoietic oligopotent progenitor cell, lineage-negative	CL:0001060
hematopoietic precursor cell	CL:0008001
hematopoietic stem cell	CL:0000037
hemocyte	CL:0000387
hemopoietic cell	CL:0000988
hemopoietic stem cell	CL:0000037
hepatic mesenchymal stem cell	CL:0002571
hepatic oval cell	CL:0002196
hepatic oval stem cell	CL:0002196
hepatic pit cell	CL:2000054
hepatic portal fibroblast	CL:0009100
hepatic progenitor cell	CL:0002196
hepatic stem cell	CL:0002195
hepatoblast	CL:0005026
hepatocyte	CL:0000182
heterocyst	CL:0000724
heterokaryon	CL:0000600
high endothelial venule of lymph node smooth muscle cell	CL:0009049
hilar cell of ovary	CL:0002095
hillock cell	CL:4030024
hillock cell of prostatic urethra	CL:0017011
hillock cell of prostatic urethral epithelium	CL:0017011
hillock cell of respiratory tract	CL:4030023
hillock cell of urethra	CL:0017010
hillock cell of urethral epithelium	CL:0017010
hilus cell of ovary	CL:0002095
hindlimb stylopod vein endothelial cell	CL:2000076
hippocampal CA1-3 neuron	CL:4023060
hippocampal CA4 neuron	CL:4023061
hippocampal astrocyte	CL:0002604
hippocampal glial cell	CL:1001580
hippocampal granule cell	CL:0001033
hippocampal interneuron	CL:1001569
hippocampal neuron	CL:0002608
hippocampal pyramidal neuron	CL:1001571
hippocampus (CA) pyramidal cell	CL:1001571
hippocampus (CA) pyramidal neuron	CL:1001571
hippocampus glial cell	CL:1001580
hippocampus neuroglial cell	CL:1001580
histamine secreting cell	CL:0002274
histaminergic neuron	CL:0011110
histiocyte	CL:0000235
histoblast	CL:0000373
horizontal basal cells	CL:0002184
horizontal cell	CL:0000745
horizontal pyramidal neuron	CL:4023066
humidity receptor cell	CL:0000376
hyalocyte	CL:0000142
hyaluronic acid secreting cell	CL:0000153
hybrid D1/2 cell type	CL:4030050
hypendymal cell	CL:4023181
hypertrophic chondrocyte	CL:0000743
hyphal cell	CL:0000286
hypocretin-secreting neuron	CL:0011109
hypothalamus cell	CL:2000030
hypothalamus kisspeptin neuron	CL:4023123
iEVT	CL:4033062
iSPN	CL:4023029
ileal goblet cell	CL:1000326
imPCs	CL:4047007
imaginal disc cell	CL:0000429
immature DEC precursor	CL:0002218
immature DETC precursor	CL:0002218
immature ILC	CL:0001082
immature NK cell	CL:0000823
immature PCs	CL:4047007
immature Schwann cell	CL:0002377
immature T cell	CL:0000084
immature T cell	CL:0002420
immature T-cell	CL:0002420
immature Vgamma2-positive fetal thymocyte	CL:0002378
immature astrocyte	CL:0002626
immature astrocytic glia	CL:0002626
immature dendritic epithelial T cell precursor	CL:0002218
immature enterocyte	CL:0009067
immature enterocyte	CL:0011032
immature innate lymphoid cell	CL:0001082
immature natural killer cell	CL:0000823
immature pericyte	CL:4047007
immune cell	CL:0000738
inactive chief cell of parathyoid gland	CL:0002197
indirect pathway medium spiny neuron	CL:4023029
indoleamine-accumulating amacrine cell	CL:0004245
inflammatory cell	CL:0009002
inhibitory interneuron	CL:0000498
inhibitory motor neuron	CL:0008015
innate lymphoid cell	CL:0001065
inner alpha retinal ganglion cell	CL:0004120
inner cell mass cell	CL:2000020
inner medulla vasa recta ascending limb cell	CL:1001209
inner medulla vasa recta descending limb cell	CL:1001286
inner parasol cell	CL:4033052
inner phalangeal cell	CL:0005015
inner renal cortex cell	CL:1000596
inner renal medulla vasa recta cell	CL:1001126
inner root sheath cell	CL:0002560
inner stratifying midget cell	CL:4033046
input neuron	CL:0000526
insect flight muscle cell	CL:0000196
insulating cell	CL:0000217
insulin secreting cell	CL:0000168
insulin-secreting cell	CL:0000169
intercalary cell	CL:4033014
intercalated cell	CL:0005010
intercalated cell of salivary gland	CL:4052048
interdental cell	CL:0002172
interdental cell of cochlea	CL:0002172
interfollicle cell	CL:0000674
interfollicular reticular cell	CL:0009105
interlaminar astrocyte	CL:4042009
interlobular artery cell	CL:1001138
interlobular vein cell	CL:1001145
interlobulary artery endothelial cell	CL:1001216
interlobulary artery smooth muscle cell	CL:1001217
interlobulary vein endothelial cell	CL:1001223
interlobulary vein smooth muscle cell	CL:1001224
intermediate cell of urothelium	CL:4030055
intermediate epitheliocyte	CL:0002209
intermediate mesodermal cell	CL:0011011
intermediate monocyte	CL:0002393
intermediate muscle cell	CL:0002216
intermediate muscle fiber	CL:0002211
intermediate thymic epithelial cell	CL:0002297
intermediate trophoblast cell	CL:0002217
internal epithelial cell of tympanic membrane	CL:0002162
internal pillar cell of cochlea	CL:0002163
interneuromast cell	CL:0000854
interneuron	CL:0000099
internodal tract myocyte	CL:0002096
interplexiform cell	CL:0011104
interrenal adrenaline secreting cell	CL:0002517
interrenal chromaffin cell	CL:0002516
interrenal epinephrin secreting cell	CL:0002517
interrenal epithelial cell	CL:0002519
interrenal noradrenaline type cell	CL:0002515
interrenal norepinephrine type cell	CL:0002515
interstitial Cajal cell-like cell	CL:0017004
interstitial Cajal-like cell	CL:0017004
interstitial cell	CL:4030031
interstitial cell of Cajal	CL:0002088
interstitial cell of Leydig	CL:0000178
interstitial cell of ovary	CL:0002094
interstitial cell of pineal gland	CL:0002220
interstitial cell of thymus	CL:4030003
interstitial extravillous trophoblast	CL:4033062
interstitial extravillous trophoblast cell	CL:4033062
interstitial neuron	CL:0017004
interstitial trophoblast	CL:4033062
intestinal brush cell	CL:0019032
intestinal crypt stem cell	CL:0002250
intestinal crypt stem cell of anorectum	CL:0009061
intestinal crypt stem cell of appendix	CL:0009028
intestinal crypt stem cell of appendix vermiformis	CL:0009028
intestinal crypt stem cell of colon	CL:0009043
intestinal crypt stem cell of large intestine	CL:0009016
intestinal crypt stem cell of small intestine	CL:0009017
intestinal crypt stem cell of vermiform appendix	CL:0009028
intestinal enteroendocrine cell	CL:1001516
intestinal enteroendocrine progenitor	CL:4052006
intestinal epithelial cell	CL:0002563
intestinal fibroblastic reticular cell	CL:4052004
intestinal goblet cell	CL:0019031
intestinal pacemaker cell	CL:0002088
intestinal smooth muscle cell	CL:0002504
intestinal subserosal fibroblast	CL:4052005
intestinal tuft cell	CL:0019032
intestinal villus capillary endothelial cell	CL:4052003
intestinal villus goblet cell	CL:1000317
intestine goblet cell	CL:0019031
intrafusal muscle fiber	CL:0008047
intraglomerular mesangial cell	CL:1000742
intrahepatic cholangiocyte	CL:0002538
intratelencephalic-projecting glutamatergic cortical neuron	CL:4023008
invaginating midget bipolar cell	CL:4033034
invasive interstitial extravillous trophoblast cell	CL:4033062
invertebrate nurse cell	CL:0000026
inverted L6 IT MOp (Mus musculus)	CL:4023081
inverted L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)	CL:4023081
inverted amacrine cell	CL:4023119
inverted pyramidal neuron	CL:4023092
ionocyte	CL:0005006
iota cell	CL:0003027
iridoblast	CL:0005001
iridophore	CL:0000431
iris pigment epithelial cell	CL:0002565
iron accumulating cell	CL:0000310
jejunal goblet cell	CL:1000325
juvenile hormone secreting cell	CL:0000482
juxtaglomerular complex cell	CL:1000618
juxtaglomerulus cell	CL:1000618
keratin accumulating cell	CL:0000311
keratinized cell of epidermis	CL:0000312
keratinized cell of hair follicle	CL:0010000
keratinized cell of the oral mucosa	CL:0002170
keratinized epithelial cell of the anal canal	CL:0002637
keratinized squamous cell of esophagus	CL:0002221
keratinizing barrier epithelial cell	CL:0000237
keratinocyte	CL:0000312
keratinocyte stem cell	CL:0002337
keratocyte	CL:0002363
kidney afferent arteriole cell	CL:1001006
kidney afferent arteriole endothelial cell	CL:1001096
kidney afferent arteriole smooth muscle cell	CL:1001097
kidney arterial blood vessel cell	CL:1000891
kidney arteriole smooth muscle cell	CL:1001066
kidney artery smooth muscle cell	CL:1001064
kidney blood vessel cell	CL:1000854
kidney capillary endothelial cell	CL:1000892
kidney cell	CL:1000497
kidney collecting duct alpha-intercalated cell	CL:4030015
kidney collecting duct beta-intercalated cell	CL:4030005
kidney collecting duct cell	CL:1001225
kidney collecting duct epithelial cell	CL:1000454
kidney collecting duct intercalated cell	CL:1001432
kidney collecting duct intercalated cell type A	CL:4030015
kidney collecting duct intercalated cell type B	CL:4030005
kidney collecting duct principal cell	CL:1001431
kidney connecting tubule alpha-intercalated cell	CL:4030020
kidney connecting tubule beta-intercalated cell	CL:4030021
kidney connecting tubule epithelial cell	CL:1000768
kidney connecting tubule intercalated cell	CL:4030019
kidney connecting tubule intercalated cell type A	CL:4030020
kidney connecting tubule intercalated cell type B	CL:4030021
kidney connecting tubule principal cell	CL:4030018
kidney corpuscule cell	CL:1000612
kidney cortex artery cell	CL:1001045
kidney cortex collecting duct epithelial cell	CL:1000549
kidney cortex collecting duct intercalated cell	CL:1000715
kidney cortex collecting duct principal cell	CL:1000714
kidney cortex interstitial cell	CL:1000681
kidney cortex peritubular capillary cell	CL:1001124
kidney cortex tubule cell	CL:1000615
kidney cortex vein cell	CL:1001052
kidney cortical cell	CL:0002681
kidney cortical fibroblast	CL:4030025
kidney distal convoluted tubule epithelial cell	CL:1000849
kidney distal tubule epithelial cell	CL:0002305
kidney efferent arteriole cell	CL:1001009
kidney efferent arteriole endothelial cell	CL:1001099
kidney efferent arteriole smooth muscle cell	CL:1001100
kidney epithelial cell	CL:0002518
kidney glomerular epithelial cell	CL:1000510
kidney granular cell	CL:0000648
kidney inner medulla cell	CL:1000617
kidney inner medulla collecting duct epithelial cell	CL:1000547
kidney inner medulla collecting duct intercalated cell	CL:1000719
kidney inner medulla collecting duct principal cell	CL:1000718
kidney inner medulla interstitial cell	CL:1000803
kidney interstitial cell	CL:1000500
kidney interstitial fibroblast	CL:1000692
kidney interstitial fibrocyte	CL:1000693
kidney interstitial myofibroblast	CL:1000691
kidney loop of Henle ascending limb epithelial cell	CL:1001016
kidney loop of Henle cortical thick ascending limb epithelial cell	CL:1001109
kidney loop of Henle descending limb epithelial cell	CL:1001021
kidney loop of Henle epithelial cell	CL:1000909
kidney loop of Henle long descending thin limb inner medulla epithelial cell	CL:4030014
kidney loop of Henle long descending thin limb outer medulla epithelial cell	CL:4030013
kidney loop of Henle medullary thick ascending limb epithelial cell	CL:1001108
kidney loop of Henle short descending thin limb epithelial cell	CL:4030012
kidney loop of Henle thick ascending limb epithelial cell	CL:1001106
kidney loop of Henle thin ascending limb epithelial cell	CL:1001107
kidney loop of Henle thin descending limb epithelial cell	CL:1001111
kidney medulla cell	CL:1000504
kidney medulla collecting duct epithelial cell	CL:1000546
kidney medulla interstitial cell	CL:1000682
kidney medullary fibroblast	CL:4030022
kidney mesangial cell	CL:0000650
kidney nerve cell	CL:1000606
kidney outer medulla cell	CL:1000616
kidney outer medulla collecting duct epithelial cell	CL:1000548
kidney outer medulla collecting duct intercalated cell	CL:1000717
kidney outer medulla collecting duct principal cell	CL:1000716
kidney outer medulla interstitial cell	CL:1000804
kidney outer medulla peritubular capillary cell	CL:1001123
kidney papillary duct intercalated cell	CL:1000720
kidney papillary duct principal cell	CL:1000721
kidney papillary duct principal epithelial cell	CL:1000550
kidney pelvis cell	CL:1000505
kidney pelvis smooth muscle cell	CL:1000702
kidney pelvis urothelial cell	CL:1000703
kidney podocyte	CL:0000653
kidney proximal convoluted tubule epithelial cell	CL:1000838
kidney proximal straight tubule epithelial cell	CL:1000839
kidney proximal tubule epithelial cell	CL:0002306
kidney resident macrophage	CL:1000698
kidney tubule cell	CL:1000507
kidney tubule epithelial cell	CL:1000494
kidney venous blood vessel cell	CL:1000893
kidney venous system smooth muscle cell	CL:1001068
kisspeptin neuron	CL:4023130
kisspeptin, neurokinin B and dynorphin expressing neuron	CL:4023125
koniocellular cell	CL:4023187
labyrinth supporting cell	CL:0000631
lacis cell	CL:0002173
lactaction-associated mammary epithelial cell	CL:0002325
lactation-derived mammary cell	CL:0002325
lactocyte	CL:0002325
lactocyte type 1	CL:4033059
lactocyte type 2	CL:4033060
lactotrope	CL:0002311
lactotroph	CL:0002311
lactotropic cell	CL:0002311
lamellocyte	CL:0000396
lamina propria lymphocyte of large intestine	CL:0009018
lamina propria lymphocyte of small intestine	CL:0009044
lamp5 GABAergic cortical interneuron	CL:4023011
large basket cell	CL:4023088
large bile duct cholangiocyte	CL:0019020
large intestine crypt goblet cell	CL:1000321
large intestine goblet cell	CL:1000320
large intestine lamina propria resident macrophage	CL:0009008
large luteal cell	CL:0000592
large mTEC	CL:0002295
large medullary thymic epithelial cells	CL:0002295
larval midgut cell	CL:0009003
late erythoblast	CL:0000552
late spermatid	CL:4030037
lateral ganglionic eminence derived neuron	CL:4023035
lateral line ganglion neuron	CL:2000031
lateral line nerve glial cell	CL:1000050
lateral mesodermal cell	CL:0011010
lateral motor column neuron	CL:0011002
lateral ventricle glial cell	CL:1001581
lateral ventricle glial cells	CL:1001581
lateral ventricle neural cell	CL:1001582
lateral ventricle neuron	CL:1001582
lateral ventricle neuronal cell	CL:1001582
lateral ventricle neuronal cells	CL:1001582
layer 2 marginal neuron	CL:4042012
leading edge cell	CL:0000730
lens cell	CL:0000306
lens epithelial cell	CL:0002224
lens fiber cell	CL:0011004
lens fibre cell	CL:0011004
leptomemingeal cell	CL:0000708
leptomeningeal cell	CL:0000708
leucoblast	CL:0005003
leucocyte	CL:0000738
leucophore	CL:0000571
leukocyte	CL:0000738
ligament cell	CL:0000384
light chief cell of parathyroid gland	CL:0002229
light melanocyte	CL:0002567
light pinealocyte	CL:0010013
limb basal cell of epidermis	CL:2000033
lining cell	CL:0000213
lipophage	CL:0000517
littoral cell of liver	CL:0000684
liver progenitor cell	CL:0002196
liver sinusoidal endothelial cell	CL:1000398
local interneuron	CL:0004001
long-range projecting sst GABAergic cortical interneuron (Mmus)	CL:4023025
lower motor neuron	CL:0008039
lower urinary tract cell	CL:1000600
luminal adaptive secretory precursor cell of mammary gland	CL:4033057
luminal cell of acinus of lactiferous gland	CL:0002660
luminal cell of alveolus of lactiferous gland	CL:0002325
luminal cell of lactiferous duct	CL:0002662
luminal cell of lactiferous terminal ductal lobular unit	CL:0002661
luminal cell of prostate epithelium	CL:0002340
luminal cell of prostatic acinus	CL:0002235
luminal epithelial cell of mammary gland	CL:0002326
luminal epithelial cell of prostatic duct	CL:0002237
lung IM	CL:4033043
lung MKs	CL:4033018
lung capillary endothelial cell	CL:4028001
lung endothelial cell	CL:1001567
lung epithelial cell	CL:0000082
lung goblet cell	CL:1000143
lung interstitial macrophage	CL:4033043
lung macrophage	CL:1001603
lung macrophages	CL:1001603
lung megakaryocyte	CL:4033018
lung microvascular endothelial cell	CL:2000016
lung neuroendocrine cell	CL:1000223
lung perichondrial fibroblast	CL:4033026
lung pericyte	CL:0009089
lung pericyte cell	CL:0009089
lung resident megakaryocyte	CL:4033018
lung secretory cell	CL:1000272
lung type 1 cells	CL:0002062
lung type 2 cell	CL:0002063
lung type II cell	CL:0002063
lung-resident megakaryocyte	CL:4033018
luteal cell	CL:0000175
lutein cell	CL:0000175
luteinizing hormone secreting cell	CL:0000438
lymph gland crystal cell	CL:0000716
lymph gland hemocyte	CL:0000735
lymph gland plasmatocyte	CL:0000733
lymph node T cell domain fibroblastic reticular cell	CL:0009105
lymph node fibroblastic reticular cell	CL:0009102
lymph node germinal center dark zone fibroblastic reticular cell	CL:0009104
lymph node lymphatic vessel endothelial cell	CL:0009115
lymph node mantle zone B cell	CL:0009037
lymph node marginal reticular cell	CL:0009103
lymph node medullary reticular cell	CL:0009106
lymph node medullary sinus macrophage	CL:0009047
lymph node paracortex T cell	CL:0009064
lymphangioblast	CL:0005020
lymphatic endothelial cell	CL:0002138
lymphatic endothelial cell of lymph node medulla ceiling	CL:0009110
lymphatic endothelial cell of lymph node trabecula	CL:0009109
lymphatic endothelial cell of medulla ceiling	CL:0009110
lymphatic endothelial cell of subcapsular sinus ceiling	CL:0009107
lymphatic endothelial cell of subcapsular sinus ceiling of lymph node	CL:0009107
lymphatic endothelial cell of subcapsular sinus floor	CL:0009108
lymphatic endothelial cell of subcapsular sinus floor of lymph node	CL:0009108
lymphatic endothelial cell of trabecula	CL:0009109
lymphatic endothelial cell of trabeculae	CL:0009109
lymphatic vessel smooth muscle cell	CL:0019017
lymphoblast	CL:0017005
lymphocyte	CL:0000542
lymphocyte of B lineage	CL:0000945
lymphocyte of large intestine lamina propria	CL:0009018
lymphocyte of small intestine lamina propria	CL:0009044
lymphoid lineage restricted progenitor cell	CL:0000838
lymphoid stem cell	CL:0000051
lymphopoietic stem cell	CL:0000051
lysosome-rich enterocyte	CL:0011032
lysozyme secreting cell	CL:0000323
mTEC	CL:0002365
macroconidium	CL:0000606
macroglia	CL:0000126
macroglial cell	CL:0000126
macrogliocyte	CL:0000126
macrophage	CL:0000235
macrophage	CL:0000394
macrophage dendritic cell progenitor	CL:0002009
macrophage derived foam cell	CL:0000517
macrophage of anorectum	CL:0009048
macrophage of appendix	CL:0009036
macrophage of appendix vermiformis	CL:0009036
